patient_barcode	submitter_id	Project	NOS2	CD4	IKZF2	FOXP3	PKM	TBX21	ENO1	PGM1	GZMB	HIF1A	MMP9	PGK1	GPI	TGFB1	CD33	CA9	IL2	IFNG	IL17A	IL17F	VEGFA	IL12B	CD86	STAT1	EPAS1	SLC2A1	ARG1	CD274	TGFBI	CD80	KIR2DL1	IL1B	CHI3L1	LDHA	IL2RA	IL10	CXCL9	SLC16A3	RORC	S100A8	GZMA	NCAM1	ALDOA	CD8A	SLC16A1	HK2	IL23R	S100A9	CTLA4	CYBB	KIR3DL1	STAT3	IL7R	CXCL10	ITGAM	CD14	CD8B	CD163	PRF1	CXCR3	NCR1	FUT4	FCGR3A	HLA-DRA	NCR3	KLRK1	TNF	PKMP2	MRC1
TCGA-66-2781-01A-01R-0851-07	TCGA-66-2781	LUSC	2.8137	8.5652	1.042	1.3002	390.9674	0.1228	363.546	19.2308	7.2108	57.3373	14.9375	326.1349	113.6886	21.5622	0.4197	31.8931	0.08	0.074	0	0.0174	10.8387	0.0227	4.5134	17.3003	66.1598	126.1607	0.2018	1.1817	31.956	0.2119	0.0423	8.489	25.8597	165.8749	1.5869	0.1979	4.3857	13.2556	0.0989	165.1747	6.5773	0.0914	2.442	3.9773	17.8606	34.9597	0.0335	805.196	0.5441	7.7465	0.0383	34.7098	3.3237	15.8242	1.8675	48.2708	4.2958	4.1062	2.5681	1.0871	0.0567	1.085	13.9752	274.8965	0.3777	0.0353	1.9642	0	2.4376
TCGA-66-2782-01A-01R-0851-07	TCGA-66-2782	LUSC	0.1503	27.2997	1.4784	2.7793	283.6015	0.3525	513.1423	17.3768	9.4047	55.9066	20.0769	168.0522	37.8619	76.9017	0.9016	12.8156	0.0443	0.3275	0.0177	0.0321	7.9175	0.1258	8.0921	63.3808	25.1182	224.7295	0.1043	2.2367	38.3577	1.111	0.0781	4.3991	45.6947	114.2942	3.0323	0.5046	17.992	13.7557	0.4742	816.8388	29.7313	0.0506	2.6154	5.252	46.2973	16.7155	0.0566	5709.3454	2.3089	23.9819	0.0618	30.8675	5.3694	135.7489	3.5387	86.3783	0.6793	19.3902	8.44	2.059	0.2791	0.8046	57.3635	1018.3296	0.8712	0.1086	0.9848	0.0099	3.5963
TCGA-66-2783-01A-01R-1201-07	TCGA-66-2783	LUSC	0.1062	18.1162	2.6915	0.9758	418.9729	0.2868	804.4746	20.0517	3.4406	111.7614	15.6366	307.0855	92.3192	19.1446	0.6604	9.4447	0.0464	0.0214	0.0139	0.0252	16.0036	0.0439	3.3764	31.658	23.9349	672.4205	0.0234	7.2423	20.6759	0.2586	0	17.29	31.8123	278.3424	1.8544	0.1887	10.0985	14.5133	0.5139	774.9521	5.0995	0.0713	3.4917	3.8741	111.0956	95.9957	0.0242	3748.0212	0.5338	18.0747	0.0416	28.6802	5.9555	11.4228	2.7202	53.6862	0.4967	8.2548	3.9797	1.4361	0.1233	0.5399	16.0434	449.2448	0.8843	0.1365	0.3249	0.0155	3.728
TCGA-66-2785-01A-01R-0851-07	TCGA-66-2785	LUSC	0.1581	35.7477	1.4041	2.758	245.2162	1.3952	410.356	89.4025	37.9763	44.59	17.8236	411.8745	73.6366	45.5961	1.2944	44.1517	0.0549	3.7	0.0875	0	21.3588	0.277	9.0781	98.6056	28.7101	80.9798	0.2858	6.1659	38.4489	1.0762	0.1209	6.4868	37.1479	358.537	5.7476	0.6306	104.508	8.6007	14.4165	2125.4461	62.5444	0.0353	2.0839	19.5004	17.4793	13.3553	0.0255	8417.0714	5.5835	28.1342	0.1859	32.1704	10.145	176.5824	5.2661	87.0417	3.7284	26.9586	21.5081	6.2632	0.5398	1.2325	82.8083	2336.858	1.2611	0.4167	2.6459	0.0122	2.8395
TCGA-66-2787-01A-01R-0980-07	TCGA-66-2787	LUSC	1.336	22.433	0.9655	1.4881	205.5899	0.8827	371.2022	10.535	13.4211	69.4839	13.6615	217.92	91.9	10.5969	0.8743	0.8777	0.0941	1.0785	0.0225	0	8.9129	0.1604	5.7917	49.3653	12.9203	126.6913	0.0475	31.0024	8.653	0.6097	0.0622	2.9753	31.901	287.4691	3.6845	0.2328	101.0591	1.6997	0.0356	31.2307	21.7936	0.5606	0.9572	13.1128	16.529	50.1098	0.0066	118.1172	2.1754	22.1337	0.0676	17.024	7.6596	38.2752	2.9997	53.9785	1.5243	36.5002	9.2775	3.0545	0.0778	0.4381	43.0572	653.076	0.7005	0.4014	0.2385	0	9.4767
TCGA-66-2788-01A-01R-0980-07	TCGA-66-2788	LUSC	7.9195	24.7782	2.2719	2.2153	556.4099	0.4414	905.3664	32.4937	6.3368	180.248	37.1432	305.2791	60.5057	65.6555	0.6852	73.1266	0.0345	0.6698	0.031	0	18.5153	0.0408	6.366	75.9947	38.6892	273.6075	0.0609	5.171	41.8286	0.6672	0	15.1655	28.6887	298.9282	5.2885	0.2864	33.9437	23.9497	0.5097	716.1287	15.1302	0.1653	2.2443	8.6518	45.0439	69.9005	0.0541	4247.7171	1.128	27.6717	0.0929	57.5761	19.1094	96.1958	4.889	77.9256	1.3828	19.1554	6.749	2.2298	0.0917	1.361	50.7059	843.713	0.6421	0.0634	2.6815	0.0115	15.1722
TCGA-66-2789-01A-01R-0980-07	TCGA-66-2789	LUSC	1.7913	17.4681	3.1459	0.7388	238.1715	0.3474	557.0713	26.7324	8.9329	34.8028	21.3875	277.4212	32.3294	28.4675	0.8548	31.6262	0.0163	0.1205	0	0	12.5565	0.0617	4.9781	25.9383	25.7311	554.0486	0.0904	1.9848	41.1071	0.3577	0	1.952	37.0617	263.1786	0.9162	0.5622	7.4125	7.343	1.9844	163.5314	16.1438	0.1991	1.6721	1.8306	21.0679	31.7717	0.0341	482.757	0.4091	13.5752	0.0682	17.7882	8.0992	42.1165	3.0241	62.6027	0.7671	9.0905	4.2161	1.1168	0.0578	1.8183	29.8411	810.6247	0.858	0.0899	1.7828	0	10.583
TCGA-66-2790-01A-01R-0980-07	TCGA-66-2790	LUSC	3.9183	15.4437	1.4261	1.8382	125.3362	0.8529	477.8347	4.5085	12.6573	81.0389	18.4683	202.4679	49.1502	32.2315	0.6958	11.1589	0.0451	1.1676	0	0.0327	24.2452	0.178	4.3147	98.4991	20.1271	79.6863	0.0531	2.1717	49.5468	0.7806	0.0298	5.4654	19.155	114.8871	1.6399	0.1615	63.5688	6.6712	1.5136	49.6099	13.2068	0.4321	0.9671	9.4017	13.4367	36.4156	0.0105	575.2459	2.2732	15.863	0.045	37.2621	13.8939	316.9829	3.2582	41.9998	5.867	7.5204	7.5539	1.8261	0.2398	0.9751	32.8251	765.7885	0.5734	0.0774	2.1567	0	4.0265
TCGA-66-2792-01A-01R-0980-07	TCGA-66-2792	LUSC	0.0668	8.4745	1.5009	1.0256	255.4454	0.2051	629.9194	15.4148	4.1048	96.2919	15.086	446.7319	103.4948	33.2253	0.385	43.2536	0.0146	0.1617	0.0959	0.0317	7.343	0.0345	2.8766	28.1333	10.5979	316.112	0.1176	14.393	18.1694	0.2894	0.0482	4.8203	5.7101	202.557	1.9066	0.1233	23.4122	13.5933	0.0325	70.0951	8.1576	0.4163	0.9033	2.333	26.6361	85.6757	0.0152	254.6088	0.6023	12.959	0.0262	35.3628	30.8174	28.7981	2.0509	33.571	0.204	10.6	2.9935	1.3757	0.0861	1.7745	12.0344	314.2256	0.1588	0.1179	0.4278	0.0097	4.9845
TCGA-66-2793-01A-01R-1201-07	TCGA-66-2793	LUSC	9.994	3.1501	1.5889	0.6391	133.1031	0.0951	293.0758	35.6626	0.7077	29.4821	7.2031	82.026	34.3479	11.8706	0.071	11.8615	0	0.0412	0	0	48.4405	0.0211	1.2275	13.8777	14.1483	179.8923	0.2813	0.4193	12.2286	0.1321	0	1.0869	4.6619	118.8009	0.3277	0.1162	3.1466	10.2583	0.2911	8.742	1.7832	0.1372	2.445	2.1125	15.1098	59.8351	0.0233	148.788	0.28	2.2939	0	7.6312	0.6096	2.8046	0.6803	9.8315	3.7171	1.7559	0.8527	0.2279	0.0395	1.5204	4.0952	86.8558	0.2227	0.3199	0.3571	0	1.4629
TCGA-66-2794-01A-01R-1201-07	TCGA-66-2794	LUSC	23.9136	28.2337	0.8804	2.6983	179.9195	1.5639	271.3462	9.2625	41.2445	43.983	29.8153	168.1318	33.2753	27.8057	0.8471	1.4941	0.0208	3.987	0.0748	0.0226	4.4643	0.1381	7.9198	110.344	9.6167	59.8855	0.0105	18.5272	23.9235	0.7768	0.3171	2.3255	21.0154	221.2327	3.2026	0.1967	140.3981	7.3311	0.2219	1.9896	68.6736	0.2289	1.925	34.5936	12.1218	19.1709	0.0145	32.8912	2.8121	36.2538	0.4239	18.0495	2.8091	216.933	3.1084	62.5021	3.822	11.3797	32.0696	7.6539	0.997	0.6121	45.4432	1219.8408	1.4377	0.1149	0.834	0	8.5199
TCGA-66-2795-01A-02R-0980-07	TCGA-66-2795	LUSC	2.1456	29.1684	1.0027	1.4738	331.9661	0.1899	355.4211	17.0538	7.6608	100.2739	17.8157	378.0205	169.9293	25.4913	1.3138	16.2341	0	0.4116	0.1665	0	10.5771	0.1581	8.3474	39.6798	30.5911	116.8508	0.0421	1.9792	61.0623	1.1828	0	5.7664	5.9838	215.4553	4.0884	0.2174	64.0955	11.2191	2.6337	142.6083	7.2662	0.1565	3.3925	3.8926	17.9109	24.0816	0.0776	1023.6267	1.1791	30.1184	0	21.1702	9.4125	74.3377	4.2717	75.0605	0.5547	18.9797	3.1794	1.3216	0.0164	0.7969	70.6808	1319.9518	0.48	0.0614	0.3898	0.0372	6.3286
TCGA-66-2800-01A-01R-1201-07	TCGA-66-2800	LUSC	0.9333	25.2849	0.8079	1.4306	224.322	0.3448	702.2582	21.4833	3.3008	75.8794	28.4706	473.9885	173.7871	42.3277	1.2302	54.511	0.0197	0.164	0.0118	0	18.0032	0.084	8.1756	16.493	18.2467	295.9358	1.7905	3.5464	43.3717	0.5496	0.0261	4.893	35.076	244.6943	4.9139	0.3659	12.4158	11.8585	1.5208	56.3852	3.9663	0.0451	2.5135	2.5918	18.4509	62.1026	0.0137	388.5775	0.9696	24.8888	0.059	20.815	23.9581	14.0519	5.1458	98.634	0.3052	31.0395	3.0857	1.0788	0.0349	0.929	59.011	1282.8685	0.7877	0.0145	0.4736	0.0132	18.5931
TCGA-68-8250-01A-11R-2296-07	TCGA-68-8250	LUSC	10.7696	21.2274	2.485	1.3632	190.8566	0.537	727.1758	11.8201	8.3979	39.5772	9.8339	180.1041	30.3296	22.7402	0.8773	14.3682	0	0.0546	0.0353	0	26.5913	0.0839	6.4723	52.2623	85.0545	77.9929	0.1092	3.5278	19.0966	0.7266	0.0391	1.4054	22.1231	109.942	4.8475	0.1409	24.4499	10.8078	0.9294	25.535	12.5611	0.4721	4.8203	5.2299	16.2826	45.6017	0.0137	150.4073	2.5318	19.8501	0.0589	38.5652	8.3453	36.3645	5.6611	52.4427	0.6717	20.9909	8.1084	1.6323	0.1162	1.145	29.5012	843.6557	0.518	0.0579	0.2494	0	14.7993
TCGA-68-8251-01A-11R-2296-07	TCGA-68-8251	LUSC	0.5331	20.1765	1.2141	2.0647	257.2652	0.5218	557.7676	10.9043	5.6778	50.2453	66.4494	146.773	43.2199	21.3208	0.5731	8.0412	0.0742	0.2742	0	0	16.771	0.0263	6.1353	28.239	22.4458	56.042	0.1029	1.93	64.2576	1.0077	0.0123	2.697	30.7713	127.0764	4.1856	0.0724	14.0571	8.7917	0.1083	17.517	12.439	0.057	1.2901	5.5206	28.2717	18.9207	0.0323	58.5338	2.0076	13.4254	0.0666	45.6874	30.2394	52.214	26.4362	77.012200000000007	0.6133	22.5252	6.2397	1.4825	0.9529	3.4289	32.3395	1210.8573	0.1683	0.2045	0.9277	0	18.0425
TCGA-68-A59I-01A-11R-A262-07	TCGA-68-A59I	LUSC	11.83	15.1568	2.4922	2.7177	144.6412	0.7257	459.3894	11.2315	7.5081	62.539	38.747	167.0526	37.5414	34.0726	0.591	48.2705	0.0415	0.2686	0.0373	0	14.526	0.1572	7.2259	21.1754	120.3005	352.0632	0.0942	3.0709	18.5659	0.3182	0.0137	2.6174	58.9131	176.9892	2.2458	0.5472	6.3108	26.9918	0.2353	652.1981	9.6455	1.8787	4.2472	4.9299	74.8885	33.6746	0.0362	2341.1062	3.6585	11.9268	0.0124	22.9276	7.8534	3.9347	2.8591	38.7815	0.6909	6.7719	5.2775	2.3083	0.0613	1.2577	12.9078	330.1819	0.8291	0.3434	0.2907	0.0277	2.3868
TCGA-68-A59J-01A-21R-A26W-07	TCGA-68-A59J	LUSC	2.559	12.3472	0.3996	1.6091	214.589	1.3086	329.28	15.399	34.6773	98.3612	12.1792	183.6241	73.5424	22.1343	0.6905	1.3467	0.05	2.7594	0	0	54.3518	0.3001	4.0628	143.9335	19.9998	213.4948	2.3556	36.0506	16.6677	0.7321	0.0441	2.7484	58.1699	149.6126	2.4407	0.19	101.9287	10.8852	0.7161	2447.4588	22.8354	0.1466	4.5147	11.2659	11.8347	41.3145	0.0407	5067.7856	4.5798	10.9791	0.0499	28.1108	4.5834	131.5681	2.7438	34.3688	0.5906	13.6313	18.6387	2.306	0.3251	1.063	34.4114	735.8836	0.4391	0.6255	0.801	0.0334	5.2212
TCGA-6A-AB49-01A-12R-A405-07	TCGA-6A-AB49	LUSC	0.0509	1.077	1.5795	0.4354	307.2356	0.1066	592.0298	19.9662	3.0684	48.2864	9.3149	175.9425	61.028	37.392	0.0718	27.6792	0.0167	0.2157	0.01	0.0181	147.7199	0.0474	0.9719	17.2673	21.0191	135.9675	0.0673	3.7705	71.1113	0.0348	0	11.1635	2.6192	296.8473	0.1978	0.0054	6.6779	19.451	0.2291	14.5356	4.3322	0.019	4.8104	1.6893	36.4003	61.8441	0	108.6808	0.375	0.7507	0	13.3935	2.9605	69.9139	0.0853	8.9232	0.1131	0.2182	0.8968	0.2405	0.0492	0.6283	1.5066	30.4678	0.1211	0.1287	0.367	0	0.2554
TCGA-77-6844-01A-11R-1949-07	TCGA-77-6844	LUSC	1.9683	10.8101	5.2316	1.358	223.0383	0.3354	221.1583	14.9145	2.8892	45.7535	4.663	126.2912	31.2035	29.4554	0.3548	16.3875	0	0.1616	0	0	16.2002	0.1931	2.4433	23.4581	78.7273	240.2984	0.0367	2.0641	10.5906	0.1929	0.0193	1.0405	4.5918	67.2726	0.6997	0.0901	14.8181	4.156	0.4754	347.7229	4.2586	0.2317	2.2145	2.9468	20.64	54.4354	0.0152	1400.1285	0.8687	6.0678	0.0349	41.4817	2.2266	22.5375	2.2963	17.6817	1.1522	4.3157	3.4711	1.3574	0.0688	0.7455	11.2918	291.7976	0.4761	0.1125	0.1069	0.0097	2.0367
TCGA-77-6845-01A-11R-1949-07	TCGA-77-6845	LUSC	1.038	4.803	1.0617	0.6119	640.2148	0.0458	462.9792	13.3434	0.8638	42.4817	2.5133	224.8807	149.4815	52.0416	0.2557	1.2064	0.0153	0	0	0	26.312	0.0145	0.7991	13.3081	32.4403	503.6334	0.0387	2.0811	8.4398	0.0962	0	1.7629	18.6061	275.9342	0.2903	0.1148	0.4228	3.0321	0.4768	93.0004	0.7089	2.5163	2.681	0.7094	30.9965	108.0587	0.016	172.1457	0.1283	2.2483	0	36.1176	0.7072	0.7889	0.9084	15.5208	0.0585	4.5788	0.7295	0.2028	0.2627	0.7281	11.3646	96.8314	0.0557	0.0056	0.1944	0.0205	2.2037
TCGA-77-7138-01A-41R-2045-07	TCGA-77-7138	LUSC	0.0725	6.3387	0.9585	1.1639	502.4023	0.1151	642.1184	25.6065	3.2355	93.061	49.8353	197.8512	40.0275	40.2636	0.1545	100.3399	0	0.3326	0.0269	0.0326	50.9923	0.0639	2.6175	24.1438	38.2853	90.1435	0.0529	1.3074	54.2002	0.2455	0	21.9271	10.8651	429.8515	0.7922	0.0878	3.7325	9.5643	0.5202	6832.7756	5.4324	0.0237	6.3779	0.8422	37.889	72.9736	0.0052	23731.6753	0.8706	3.5794	0	36.9363	7.0371	5.4424	2.0862	121.93	0.0445	2.0378	2.173	0.4146	0.0709	0.8089	9.3499	351.4566	0.0817	0.0276	1.5004	0.05	2.2129
TCGA-77-7139-01A-11R-2045-07	TCGA-77-7139	LUSC	1.5603	8.2394	1.436	1.1782	79.6179	0.1959	376.9517	4.8287	3.0796	35.241	44.5826	101.3557	94.1994	34.4121	0.285	7.3789	0	0.4247	0	0.0172	13.8546	0.1125	1.9093	32.9339	13.71	48.9975	0.2638	29.9325	4.0243	0.2815	0	2.7526	11.845	177.5378	0.9132	0.0722	10.6826	8.634	0.0381	200.7079	2.9494	0.0557	2.6588	3.0713	24.8096	24.8116	0.011	710.3013	0.8536	7.5849	0	16.0506	2.0358	10.6113	1.5061	24.5375	0.719	4.1999	2.1413	1.1335	0.0842	0.7494	6.5021	199.7138	0.374	0.1049	0.9618	0.0106	1.3093
TCGA-77-7140-01A-41R-2045-07	TCGA-77-7140	LUSC	0.0867	4.1729	1.9494	0.581	329.7739	0.1744	656.785	23.6672	4.988	137.004	3.1435	501.3225	86.6115	29.5681	0.1085	19.4883	0	0.252	0	0	7.6737	0.0242	2.3418	23.5242	25.553	512.3342	2.8193	11.8209	33.3045	0.1662	0.1578	0.7543	5.4673	258.5335	1.6945	0.0555	24.6273	11.8876	0.0556	208.8202	9.1321	0.3489	7.3374	0.9321	26.621	102.2081	0.0059	1131.1425	0.2406	4.1939	0.1325	11.1992	2.579	19.3816	0.6203	28.5172	0.0795	3.5686	2.9844	0.461	0.0503	0.5635	16.0775	177.2855	0.263	0.0063	0.0114	0.0341	1.7867
TCGA-77-7141-01A-11R-2045-07	TCGA-77-7141	LUSC	9.5027	8.3459	0.9452	1.2263	180.7709	0.3015	208.8004	11.9403	2.6006	51.74	5.5317	112.1591	73.1708	10.3426	0.4046	5.4946	0.0386	0.2258	0	0.014	5.1303	0.0243	2.8846	75.622	64.0799	101.5463	0.0259	6.4628	16.5024	0.2911	0	1.9033	11.8781	53.5981	0.868	0.205	18.7781	1.861	0.6492	21.8834	2.7784	5.6251	3.8558	3.6954	21.4799	23.3645	0.0134	137.9457	0.8943	8.0879	0.0154	23.807	1.3195	17.6841	1.3358	25.8107	0.1799	6.0331	1.7487	0.9042	0.0911	0.9713	20.4255	269.0444	0.1751	0.0331	0.1629	0	2.7321
TCGA-77-7142-01A-11R-2045-07	TCGA-77-7142	LUSC	0.4103	14.7693	1.3359	0.697	121.2882	0.3542	197.6632	21.8737	3.6692	55.6443	23.2864	120.1839	40.1256	38.3358	0.5614	1.2584	0.0815	0.2559	0.0097	0	7.7133	0.0925	4.0363	51.2295	48.4356	104.6148	0.0822	1.1449	72.1081	0.5163	0.053900000000000003	1.4116	18.4844	157.385	0.8512	0.1431	8.6361	2.0431	1.6672	10.0457	5.3509	0.1732	1.1379	3.4797	28.796	26.1215	0.1362	46.3853	0.5963	18.0171	0.0487	21.4256	5.5385	8.8898	4.1279	28.882	0.2314	11.1384	2.8742	0.9888	0.1443	2.1512	23.2603	570.9351	0.4583	0.10780000000000001	0.2281	0	13.1908
TCGA-77-7335-01A-11R-2045-07	TCGA-77-7335	LUSC	0.2975	60.3721	1.3739	9.6369	178.7267	1.8571	437.1168	14.934	47.742	59.1329	65.9938	82.1019	79.6354	33.9196	1.4675	0.5493	0.2339	6.646	0.3497	0.0635	3.149	0.6643	15.7444	93.6598	29.5622	51.1874	0.0295	4.4281	44.8801	0.7535	0.0193	2.4682	195.4642	268.0253	3.9224	0.3139	492.3518	4.4715	0.241	122.6421	53.9316	0.1336	1.4526	26.064	26.7573	17.934	0.0916	167.2383	6.0694	45.3848	0	27.2728	12.228	197.8601	8.3633	152.2086	3.6875	12.5522	16.6183	14.2148	0.0863	1.4525	93.396	2653.901	2.0431	0.0215	1.2673	0	6.9116
TCGA-77-7338-01A-11R-2045-07	TCGA-77-7338	LUSC	0.3258	14.4965	0.891	1.2176	268.1949	0.2596	221.386	15.1487	3.0841	49.216	82.7583	149.5759	46.9259	34.0264	0.5879	2.9345	0	0.1587	0	0.017	13.0767	0.0296	6.0407	18.8304	35.1205	428.6936	0.9215	3.5608	206.72	0.5494	0.0103	19.7821	43.5583	170.9978	2.2231	0.188	6.9817	11.8921	0.7321	580.2303	7.958	0.1043	5.5044	3.7715	23.043	21.0791	0.0272	1589.1884	0.7023	19.1221	0.0187	32.2661	9.9342	9.3852	4.5411	59.0887	0.3079	14.2335	2.5958	0.7227	0.0922	1.4249	24.5631	430.4323	0.567	0.0804	2.4788	0.0208	16.5635
TCGA-77-7463-01A-11R-2045-07	TCGA-77-7463	LUSC	37.3444	7.9507	1.2763	0.737	347.1144	0.3116	923.4222	14.3578	2.022	65.8687	22.7525	195.611	118.6609	43.6554	0.3974	41.627	0.0535	0.0988	0	0	12.0943	0.0253	2.2581	12.8896	20.7666	494.2001	0.1079	6.9645	9.814	0.1428	0	5.1652	17.946	419.2223	0.6647	0.0464	5.8387	1.8586	0.6306	1476.0727	5.4777	0.7111	6.5601	0.8899	27.4749	36.1636	0.0497	4920.0687	0.4568	8.5596	0	54.2516	2.9264	9.0162	1.7363	28.3771	0.0491	3.1874	1.1093	0.375	0.0737	1.8703	12.9152	294.841	0.2104	0.0328	2.7703	0.1071	2.7804
TCGA-77-7465-01A-11R-2045-07	TCGA-77-7465	LUSC	5.8647	19.3813	0.9005	4.8011	210.362	1.3694	400.9642	11.0532	31.7264	59.7556	37.1027	181.9424	40.9469	11.0621	0.7213	15.3896	0.0887	3.5753	1.0297	0.0964	11.9018	0.2352	10.0488	55.368	15.2871	39.7034	0.3133	4.8685	8.2124	0.9643	0.0587	1.9537	63.2376	108.9969	4.4514	0.3119	92.4554	1.4677	0.2682	51.29	31.6973	0.0281	2.2978	12.3698	12.7871	7.7322	0.1174	156.7365	4.5475	25.1084	0.0531	43.5011	15.5916	148.9129	10.3633	61.9923	1.8171	6.2502	7.7218	4.3412	0.262	2.0618	40.1951	1934.9958	2.9638	0.0783	2.2962	0.0118	5.3135
TCGA-77-8007-01A-11R-2187-07	TCGA-77-8007	LUSC	0.3107	46.7397	1.638	3.396	292.1086	0.7403	882.8054	28.7494	7.9498	106.4486	198.6043	211.9868	39.6416	53.114	1.3996	20.0025	0.012	1.3391	0.0215	0.026	21.2527	0.0227	11.0465	59.8261	30.2002	118.4815	0.0604	21.2085	134.8661	1.2972	0.0079	5.0462	47.693	244.5753	8.382	0.1715	38.6033	52.6879	0.9953	18.0645	13.1624	0.0621	3.514	9.0019	9.5333	94.3598	0.025	143.2554	2.0228	44.0065	0.0143	32.4508	13.6288	47.1853	29.2585	161.1293	1.0155	41.6824	7.5737	4.1673	0.2192	1.3736	103.3184	1292.8535	0.7391	0.1673	0.623	0	38.681
TCGA-77-8008-01A-21R-2187-07	TCGA-77-8008	LUSC	0.1458	47.6075	1.3865	3.3144	352.6694	0.426	426.728	20.0137	2.5989	91.0733	60.0887	154.512	37.8693	60.4766	0.8972	17.252	0	0.0543	0	0	25.5681	0.0139	9.1526	32.7183	46.4342	318.0527	0.0445	2.3738	155.4576	1.2181	0	22.472	49.0342	141.1097	5.2628	0.2152	10.3394	30.93	0.4996	2358.3226	5.1204	0.1033	3.3842	3.2306	21.5449	36.3838	0.0307	6055.9501	1.1449	29.4867	0.0176	37.8209	31.9432	47.807	9.0489	147.4884	0.5015	22.9454	3.2653	1.8458	0.1822	1.2512	62.8619	832.7821	0.0934	0.081	5.7819	0	18.647
TCGA-77-8009-01A-11R-2187-07	TCGA-77-8009	LUSC	0.0628	9.2794	0.2185	0.587	304.3105	0.3483	724.0131	18.9072	4.9276	78.0302	22.6145	320.3802	138.473	24.9063	0.3465	0.236	0	0.5271	0	0.0168	9.991	0.0365	3.2829	54.1858	9.9715	208.5178	0.0466	4.7499	163.0824	0.3598	0.0816	5.6534	9.6754	188.2212	1.7026	0.0803	19.3146	2.6095	0.0291	4.4148	5.6995	0.1666	8.1329	2.9933	53.8026	31.0797	0.0107	24.1476	0.4595	9.4091	0.0092	24.3072	8.3655	28.5732	2.6995	39.6035	0.134	7.4173	4.5564	0.769	0.0273	0.5353	24.008	209.2777	0.0979	0.0907	0.1337	0.0103	3.8609
TCGA-77-8130-01A-11R-2247-07	TCGA-77-8130	LUSC	0.2477	12.418	0.7461	1.1318	269.994	0.0732	708.2441	23.4373	1.5443	53.1695	158.2972	136.2365	46.9162	83.9179	0.118	50.2573	0	0.0265	0.0171	0	36.2402	0.0136	1.7807	34.5427	136.9859	616.9225	0.0866	2.9953	512.9371	0.2593	0	4.7496	40.4189	252.3095	0.6713	0.4566	8.3329	12.1612	0.5458	868.16	1.3948	0.0302	2.8788	0.4414	55.453	31.1609	0.0199	1799.3582	0.539	2.6587	0	34.0677	5.8605	13.581	0.7774	23.4493	0.0668	1.6862	1.2853	0.413	0.0338	0.55	8.6782	270.9532	0.104	0.0211	16.5374	0	1.3341
TCGA-77-8131-01A-11R-2247-07	TCGA-77-8131	LUSC	0.2977	68.7913	1.1881	3.9976	385.2386	2.7174	1517.7623	25.2807	12.1867	54.5833	267.6692	223.1623	60.3694	93.065	2.2839	24.902	0.0616	1.8781	0.1289	0	22.1407	0.2332	15.2398	60.9838	51.8435	136.6934	0.1553	5.6455	73.1843	1.169	0.0204	18.5641	456.2993	402.8922	4.5228	0.5211	53.8428	26.8968	3.2414	2888.29	21.3836	0.1109	1.566	12.2062	30.5159	62.6136	0.0215	7806.4034	2.7536	63.3275	0.0737	27.8157	9.9602	103.585	42.9113	335.6914	1.0249	50.081	11.7147	7.8099	0.4001	1.1716	84.626	1949.9768	1.8446	0.2264	1.7661	0	33.5499
